row_id;account_check_status;duration_in_month;credit_history;purpose;credit_amount;savings;present_emp_since;installment_as_income_perc;personal_status_sex;other_debtors;present_res_since;property;age;other_installment_plans;housing;credits_this_bank;job;people_under_maintenance;telephone;foreign_worker;default;K-mean;Partición;predictive_TAN;$BP-default;predictive_Markow;score_default;predictive_Logistic;$LP-default;default_predictive;insurance_price
31;1;24;0;0;4020;2;2;0,02;1;0;60,83333333;2;27;1;2;1;0;1;0;1;1;2;1_Entrenamiento;0;0,696506196;1;1;0;0,78637762;0,1;3,39
745;1;13;1;0;1797;2;1;0,03;1;0;30,41666667;3;28;1;2;2;1;1;0;1;1;3;1_Entrenamiento;0;0,594947867;0;0,666666667;0;0,709235457;0,066666667;3,29
649;1;12;0;1;684;2;2;0,04;1;0;121,6666667;2;40;0;3;1;1;2;0;1;2;4;1_Entrenamiento;0;0,690985381;1;0,625;0;0,664469193;0,0625;3,2775
649;1;12;0;1;684;2;2;0,04;1;0;121,6666667;2;40;0;3;1;1;2;0;1;2;4;1_Entrenamiento;0;0,690985381;1;0,625;0;0,664469193;0,0625;3,2775
412;2;12;1;0;2292;2;1;0,04;1;0;60,83333333;2;42;1;2;2;0;1;1;1;2;3;2_Comprobación;1;0,517293128;0;0,5;1;0,705898131;0,05;3,24
412;2;12;1;0;2292;2;1;0,04;1;0;60,83333333;2;42;1;2;2;0;1;1;1;2;3;2_Comprobación;1;0,517293128;0;0,5;1;0,705898131;0,05;3,24
998;1;45;0;1;1845;2;2;0,04;1;0;121,6666667;1;23;0;1;1;0;1;1;1;2;4;1_Entrenamiento;0;0,965929779;0;1;0;0,872941007;0,1;3,39
998;1;45;0;1;1845;2;2;0,04;1;0;121,6666667;1;23;0;1;1;0;1;1;1;2;4;1_Entrenamiento;0;0,965929779;0;1;0;0,872941007;0,1;3,39
650;1;48;0;1;7476;2;3;0,04;1;0;30,41666667;1;50;0;1;1;0;1;1;1;1;2;1_Entrenamiento;0;0,964792315;0;0,8;0;0,858646675;0,08;3,33
727;1;18;0;1;1882;2;2;0,04;0;0;121,6666667;2;25;1;3;2;0;1;0;1;2;4;2_Comprobación;0;0,916901548;0;0,888888889;0;0,902821025;0,088888889;3,356666667
727;1;18;0;1;1882;2;2;0,04;0;0;121,6666667;2;25;1;3;2;0;1;0;1;2;4;1_Entrenamiento;0;0,916901548;0;0,888888889;0;0,902821025;0,088888889;3,356666667
620;3;21;1;0;3652;2;3;0,02;1;0;91,25;3;27;0;2;2;0;1;0;1;1;3;1_Entrenamiento;1;0,628977176;1;0,571428571;1;0,686410776;0,057142857;3,261428571
206;2;12;1;0;1935;2;3;0,04;1;0;121,6666667;4;43;0;2;3;0;1;1;1;1;3;1_Entrenamiento;1;0,9719124;1;1;1;0,927709963;0,1;3,39
421;3;12;0;1;2028;1;2;0,04;1;0;60,83333333;2;30;0;2;1;0;1;0;1;1;2;1_Entrenamiento;1;0,713796622;0;0,8;1;0,661051978;0,08;3,33
822;1;36;0;0;2712;2;3;0,02;1;0;60,83333333;3;41;1;2;1;0;2;0;1;2;4;1_Entrenamiento;0;0,625957474;0;0,8;0;0,758959308;0,08;3,33
822;1;36;0;0;2712;2;3;0,02;1;0;60,83333333;3;41;1;2;1;0;2;0;1;2;4;2_Comprobación;0;0,625957474;0;0,8;0;0,758959308;0,08;3,33
46;2;36;0;1;2299;3;3;0,04;1;0;121,6666667;2;39;0;2;1;0;1;0;1;1;2;1_Entrenamiento;1;0,908918119;1;1;1;0,808424909;0,1;3,39
567;2;24;1;1;2578;3;3;0,02;1;0;60,83333333;2;34;0;2;1;0;1;0;1;1;3;1_Entrenamiento;1;0,974495879;1;1;1;0,940776889;0,1;3,39
716;2;30;1;1;3077;1;3;0,03;1;0;60,83333333;2;40;0;2;2;0;2;1;1;1;3;1_Entrenamiento;1;0,944906374;1;1;1;0,936386583;0,1;3,39
756;3;6;1;1;1299;2;2;0,01;1;0;30,41666667;4;74;0;2;3;1;2;0;0;1;3;1_Entrenamiento;1;0,859292795;1;0,612903226;1;0,896816345;0,061290323;3,273870968
838;1;24;1;1;2957;2;3;0,04;1;0;121,6666667;3;63;0;2;2;0;1;1;1;1;3;2_Comprobación;0;0,629162256;0;0,526315789;1;0,522696879;0,052631579;3,247894737
617;1;6;1;1;3676;2;2;0,01;1;0;91,25;4;37;0;3;3;0;2;0;1;1;3;2_Comprobación;1;0,914626614;1;0,625;1;0,698960446;0,0625;3,2775
475;1;18;0;0;3114;2;1;0,01;0;0;121,6666667;3;26;0;3;1;0;1;0;1;2;5;1_Entrenamiento;0;0,744310955;0;0,909090909;0;0,746982858;0,090909091;3,362727273
475;1;18;0;0;3114;2;1;0,01;0;0;121,6666667;3;26;0;3;1;0;1;0;1;2;5;2_Comprobación;0;0,744310955;0;0,909090909;0;0,746982858;0,090909091;3,362727273
409;3;12;1;1;939;3;3;0,04;0;0;60,83333333;4;28;0;2;3;0;1;1;1;2;1;2_Comprobación;1;0,708940756;0;0,533333333;1;0,780993409;0,053333333;3,25
409;3;12;1;1;939;3;3;0,04;0;0;60,83333333;4;28;0;2;3;0;1;1;1;2;1;1_Entrenamiento;1;0,708940756;0;0,533333333;1;0,780993409;0,053333333;3,25
609;2;15;0;1;1300;1;3;0,04;1;0;121,6666667;1;45;1;1;1;0;2;0;1;1;2;1_Entrenamiento;1;0,59401519;0;0,5;1;0,791994257;0,05;3,24
993;1;36;0;0;3959;2;1;0,04;1;0;91,25;3;30;0;2;1;0;1;1;1;1;2;1_Entrenamiento;0;0,823100934;0;0,8;0;0,848660359;0,08;3,33
531;3;15;0;1;2631;3;2;0,02;0;0;121,6666667;2;28;0;3;2;0;1;1;1;2;5;2_Comprobación;0;0,733909786;1;0,538461538;1;0,502216915;0,053846154;3,251538462
531;3;15;0;1;2631;3;2;0,02;0;0;121,6666667;2;28;0;3;2;0;1;1;1;2;5;1_Entrenamiento;0;0,733909786;1;0,538461538;1;0,502216915;0,053846154;3,251538462
242;1;48;0;1;4605;2;3;0,03;1;0;121,6666667;1;24;0;1;2;0;2;0;1;2;4;1_Entrenamiento;0;0,964368754;0;0,8;0;0,821128394;0,08;3,33
242;1;48;0;1;4605;2;3;0,03;1;0;121,6666667;1;24;0;1;2;0;2;0;1;2;4;1_Entrenamiento;0;0,964368754;0;0,8;0;0,821128394;0,08;3,33
271;2;12;1;0;1402;3;3;0,03;0;0;121,6666667;2;37;0;3;1;0;1;1;1;1;1;2_Comprobación;1;0,874115768;1;0,866666667;1;0,903853375;0,086666667;3,35
314;3;4;0;1;1494;1;1;0,01;1;0;60,83333333;4;29;0;2;1;1;2;0;0;1;2;1_Entrenamiento;1;0,910484334;1;1;1;0,870914551;0,1;3,39
316;1;12;0;0;708;2;2;0,02;1;2;91,25;3;38;0;2;1;1;2;0;1;1;2;1_Entrenamiento;1;0,548427242;1;0,625;0;0,507770073;0,0625;3,2775
753;2;30;1;1;5771;2;3;0,04;0;0;60,83333333;2;25;0;2;2;0;1;0;1;1;1;1_Entrenamiento;1;0,813598306;1;1;1;0,706362066;0,1;3,39
519;2;6;1;1;700;1;3;0,04;1;0;121,6666667;1;36;0;1;2;0;1;0;1;1;3;1_Entrenamiento;1;0,911403588;1;1;1;0,944136644;0,1;3,39
738;2;6;1;1;6761;2;3;0,01;1;0;91,25;1;45;0;2;2;0;2;1;1;1;3;2_Comprobación;1;0,799928227;1;1;1;0,905918371;0,1;3,39
894;2;18;1;1;1169;1;2;0,04;1;0;91,25;3;29;0;2;2;0;1;1;1;1;3;2_Comprobación;1;0,849978971;1;1;1;0,897546048;0,1;3,39
163;3;10;0;1;7308;2;1;0,02;1;0;121,6666667;1;70;1;1;1;0;1;1;1;1;2;1_Entrenamiento;1;1;1;1;0;0,710990515;0,1;3,39
997;2;12;0;1;804;2;3;0,04;1;0;121,6666667;2;38;0;2;1;0;1;0;1;1;2;2_Comprobación;1;0,925332775;1;1;1;0,855503689;0,1;3,39
984;2;24;1;0;2028;2;3;0,02;1;0;60,83333333;3;30;0;2;2;1;1;0;1;1;3;1_Entrenamiento;1;0,887071686;1;0,8;1;0,895212602;0,08;3,33
380;1;20;0;0;2212;1;3;0,04;1;0;121,6666667;2;39;0;2;1;0;1;1;1;1;2;1_Entrenamiento;0;0,642137416;1;0,666666667;1;0,622689143;0,066666667;3,29
685;2;60;0;1;6527;1;2;0,04;1;0;121,6666667;1;34;0;1;1;0;2;1;1;1;2;1_Entrenamiento;1;1;1;1;0;0,530307055;0,1;3,39
66;2;12;0;1;2171;2;1;0,02;0;0;60,83333333;2;29;1;2;1;0;1;0;1;1;5;2_Comprobación;0;0,516186003;0;0,5;1;0,600550888;0,05;3,24
305;2;6;0;0;1543;3;2;0,04;1;0;60,83333333;4;33;0;2;1;0;1;0;1;1;2;1_Entrenamiento;1;0,954425333;1;0,8;1;0,894026783;0,08;3,33
596;1;24;0;1;1442;2;3;0,04;0;0;121,6666667;2;23;0;3;2;0;1;0;1;2;4;1_Entrenamiento;0;0,840602405;0;0,526315789;0;0,764788165;0,052631579;3,247894737
596;1;24;0;1;1442;2;3;0,04;0;0;121,6666667;2;23;0;3;2;0;1;0;1;2;4;1_Entrenamiento;0;0,840602405;0;0,526315789;0;0,764788165;0,052631579;3,247894737
8;2;12;0;1;3059;3;3;0,02;1;0;121,6666667;4;61;0;2;1;1;1;0;1;1;2;1_Entrenamiento;1;0,950150546;1;0,866666667;1;0,956196711;0,086666667;3,35
137;3;12;0;1;766;3;2;0,04;1;0;91,25;4;66;0;2;1;1;1;0;1;2;2;1_Entrenamiento;0;0,596946001;1;0,538461538;1;0,743249367;0,053846154;3,251538462
137;3;12;0;1;766;3;2;0,04;1;0;91,25;4;66;0;2;1;1;1;0;1;2;2;2_Comprobación;0;0,596946001;1;0,538461538;1;0,743249367;0,053846154;3,251538462
689;1;12;0;1;3651;3;2;0,01;1;0;91,25;3;31;0;2;1;0;2;0;1;1;2;2_Comprobación;1;0,758028665;1;1;1;0,589215009;0,1;3,39
839;2;24;1;1;2611;2;3;0,04;0;1;91,25;4;46;0;2;2;0;1;0;1;1;1;1_Entrenamiento;1;0,848780789;1;0,8;1;0,859274196;0,08;3,33
710;2;18;1;1;629;3;3;0,04;1;0;91,25;3;32;1;2;2;0;1;1;1;1;3;1_Entrenamiento;1;0,777443708;1;0,714285714;1;0,828905104;0,071428571;3,304285714
469;2;24;1;1;4679;2;3;0,03;1;0;91,25;2;35;0;2;2;1;1;1;1;1;3;1_Entrenamiento;1;0,898151165;1;1;1;0,868330678;0,1;3,39
438;1;42;1;1;3394;2;1;0,04;1;1;121,6666667;2;65;0;2;2;1;1;0;1;1;3;1_Entrenamiento;1;1;1;1;0;0,689982645;0,1;3,39
564;3;24;1;0;4712;1;2;0,04;1;0;60,83333333;3;37;1;2;2;0;1;1;1;1;3;1_Entrenamiento;1;0,706376149;1;1;0;0,563580355;0,1;3,39
326;2;12;1;0;5801;1;3;0,02;1;0;121,6666667;3;49;0;3;1;0;1;1;1;1;3;2_Comprobación;1;0,88617884;1;1;1;0,941945689;0,1;3,39
223;2;24;1;0;2978;1;2;0,04;1;0;121,6666667;4;32;0;2;2;0;2;1;1;1;3;1_Entrenamiento;1;0,890730594;1;1;1;0,915215427;0,1;3,39
152;3;36;0;1;5848;2;2;0,04;1;0;30,41666667;2;24;0;2;1;0;1;0;1;1;2;2_Comprobación;0;0,694722094;1;0,714285714;0;0,759883105;0,071428571;3,304285714
372;2;10;1;0;2146;2;1;0,01;0;0;91,25;4;23;0;3;2;0;1;0;1;1;1;1_Entrenamiento;1;0,961070669;1;0,833333333;1;0,874605561;0,083333333;3,34
740;1;24;0;1;2325;3;3;0,02;1;0;91,25;2;32;1;2;1;0;1;0;1;1;2;1_Entrenamiento;1;0,749653956;1;1;0;0,55949988;0,1;3,39
133;2;18;0;0;1984;2;2;0,04;1;0;121,6666667;1;47;1;1;2;0;1;0;1;1;2;1_Entrenamiento;0;0,56083567;0;0,5;0;0,501616399;0,05;3,24
539;3;18;0;0;3049;2;1;0,01;0;0;30,41666667;3;45;1;2;1;1;1;0;1;1;5;2_Comprobación;0;0,597866755;0;0,666666667;0;0,707324535;0,066666667;3,29
290;2;12;0;0;1076;2;2;0,02;0;0;60,83333333;4;26;0;2;1;0;1;1;0;1;5;1_Entrenamiento;1;0,936525392;1;1;1;0,841879601;0,1;3,39
144;2;21;1;0;2288;2;1;0,04;0;0;121,6666667;3;23;0;2;1;0;1;1;1;1;1;2_Comprobación;1;0,626421366;1;0,571428571;1;0,652475508;0,057142857;3,261428571
162;2;15;0;1;1262;3;3;0,04;1;0;91,25;3;36;0;2;2;0;1;1;1;1;2;1_Entrenamiento;1;0,883561366;1;0,866666667;1;0,867328312;0,086666667;3,35
668;1;12;1;1;4843;2;3;0,03;1;1;121,6666667;3;43;0;3;2;0;1;1;1;2;3;1_Entrenamiento;0;0,589601215;0;1;1;0,506262612;0,1;3,39
668;1;12;1;1;4843;2;3;0,03;1;1;121,6666667;3;43;0;3;2;0;1;1;1;2;3;1_Entrenamiento;0;0,589601215;0;1;1;0,506262612;0,1;3,39
613;1;24;0;1;3632;2;2;0,01;0;2;121,6666667;2;22;1;3;1;0;1;0;0;1;5;1_Entrenamiento;0;0,78478322;0;0,888888889;0;0,851764617;0,088888889;3,356666667
334;1;24;0;0;4110;2;3;0,03;1;0;121,6666667;1;23;1;3;2;0;2;0;1;2;4;1_Entrenamiento;0;0,801662348;0;1;0;0,888758733;0,1;3,39
334;1;24;0;0;4110;2;3;0,03;1;0;121,6666667;1;23;1;3;2;0;2;0;1;2;4;1_Entrenamiento;0;0,801662348;0;1;0;0,888758733;0,1;3,39
304;2;48;1;1;10127;3;2;0,02;1;0;60,83333333;1;44;1;1;1;0;1;0;1;2;3;1_Entrenamiento;1;0,561662116;0;1;0;0,511629134;0,1;3,39
304;2;48;1;1;10127;3;2;0,02;1;0;60,83333333;1;44;1;1;1;0;1;0;1;2;3;1_Entrenamiento;1;0,561662116;0;1;0;0,511629134;0,1;3,39
898;2;15;0;0;2186;1;3;0,01;0;0;121,6666667;4;33;1;3;1;1;1;0;1;1;5;2_Comprobación;1;0,913259098;0;0,5;1;0,878521213;0,05;3,24
297;2;10;0;1;1287;1;3;0,04;1;1;60,83333333;3;45;0;2;1;1;1;0;0;1;2;1_Entrenamiento;1;0,913070381;1;1;1;0,920074783;0,1;3,39
671;2;36;0;0;5742;3;3;0,02;1;0;60,83333333;2;31;0;2;2;0;1;1;1;1;2;1_Entrenamiento;1;0,952409927;1;1;1;0,834643625;0,1;3,39
13;1;24;1;1;1199;2;3;0,04;1;0;121,6666667;2;60;0;2;2;1;1;0;1;2;3;2_Comprobación;0;0,559962945;0;0,526315789;1;0,601024185;0,052631579;3,247894737
13;1;24;1;1;1199;2;3;0,04;1;0;121,6666667;2;60;0;2;2;1;1;0;1;2;3;1_Entrenamiento;0;0,559962945;0;0,526315789;1;0,601024185;0,052631579;3,247894737
739;3;30;0;0;4280;3;2;0,04;0;0;121,6666667;2;26;0;3;2;1;1;0;1;2;5;2_Comprobación;0;0,739787276;0;0,666666667;0;0,751658782;0,066666667;3,29
739;3;30;0;0;4280;3;2;0,04;0;0;121,6666667;2;26;0;3;2;1;1;0;1;2;5;1_Entrenamiento;0;0,739787276;0;0,666666667;0;0,751658782;0,066666667;3,29
273;3;48;0;1;3060;2;3;0,04;1;0;121,6666667;4;28;0;2;2;0;1;0;1;2;2;1_Entrenamiento;0;0,896263519;0;1;0;0,613383577;0,1;3,39
273;3;48;0;1;3060;2;3;0,04;1;0;121,6666667;4;28;0;2;2;0;1;0;1;2;2;1_Entrenamiento;0;0,896263519;0;1;0;0,613383577;0,1;3,39
552;1;48;0;1;6999;2;3;0,01;0;2;30,41666667;4;34;0;2;2;0;1;1;1;2;4;1_Entrenamiento;0;0,945352558;0;0,8;0;0,681740932;0,08;3,33
552;1;48;0;1;6999;2;3;0,01;0;2;30,41666667;4;34;0;2;2;0;1;1;1;2;4;2_Comprobación;0;0,945352558;0;0,8;0;0,681740932;0,08;3,33
981;2;48;0;0;4844;2;1;0,03;1;0;60,83333333;2;33;1;3;1;0;1;1;1;2;2;2_Comprobación;0;0,967893194;0;1;0;0,726164143;0,1;3,39
981;2;48;0;0;4844;2;1;0,03;1;0;60,83333333;2;33;1;3;1;0;1;1;1;2;2;1_Entrenamiento;0;0,967893194;0;1;0;0,726164143;0,1;3,39
914;1;24;0;0;3161;2;2;0,04;1;0;60,83333333;3;31;0;3;1;0;1;1;1;2;4;2_Comprobación;0;0,774965694;0;0,777777778;0;0,817801408;0,077777778;3,323333333
914;1;24;0;0;3161;2;2;0,04;1;0;60,83333333;3;31;0;3;1;0;1;1;1;2;4;1_Entrenamiento;0;0,774965694;0;0,777777778;0;0,817801408;0,077777778;3,323333333
577;2;24;1;1;1927;1;2;0,03;0;0;60,83333333;2;33;0;2;2;0;1;1;1;1;1;2_Comprobación;1;0,92050783;1;1;1;0,887264888;0,1;3,39
938;3;60;0;1;6288;2;2;0,04;1;0;121,6666667;1;42;0;1;1;0;1;0;1;2;4;1_Entrenamiento;0;0,91901594;0;1;0;0,889648666;0,1;3,39
938;3;60;0;1;6288;2;2;0,04;1;0;121,6666667;1;42;0;1;1;0;1;0;1;2;4;2_Comprobación;0;0,91901594;0;1;0;0,889648666;0,1;3,39
148;1;36;1;0;5371;2;2;0,03;1;2;60,83333333;3;28;0;2;2;0;1;0;1;1;3;2_Comprobación;0;0,536555721;1;1;0;0,717104353;0,1;3,39
391;3;12;0;0;983;3;1;0,01;0;0;121,6666667;4;19;0;3;1;1;1;0;1;1;5;1_Entrenamiento;1;0,64060395;1;1;1;0,642809198;0,1;3,39
187;3;16;1;1;1175;2;1;0,02;1;0;91,25;2;68;0;1;3;1;1;1;1;1;3;2_Comprobación;1;1;0;0,551724138;1;0,784731049;0,055172414;3,255517241
988;1;24;0;1;6579;2;1;0,04;1;0;60,83333333;1;29;0;1;1;0;1;1;1;1;2;1_Entrenamiento;0;0,868850197;1;1;0;0,863377792;0,1;3,39
524;3;18;0;1;1113;2;2;0,04;0;2;121,6666667;4;26;0;2;1;1;2;0;1;1;5;1_Entrenamiento;0;0,785623034;0;0,545454545;0;0,579074387;0,054545455;3,253636364
201;1;12;0;1;1168;2;2;0,04;0;0;91,25;4;27;0;2;1;1;1;0;1;1;5;1_Entrenamiento;1;0,503645316;1;0,625;0;0,646865192;0,0625;3,2775
501;1;36;0;1;5493;2;3;0,02;1;0;121,6666667;1;42;0;1;1;0;2;0;1;1;2;1_Entrenamiento;0;0,673533408;0;0,666666667;0;0,697013026;0,066666667;3,29
763;2;21;1;1;12680;1;3;0,04;1;0;121,6666667;1;30;0;1;1;0;1;1;1;2;3;1_Entrenamiento;0;1;0;1;1;0,79200372;0,1;3,39
763;2;21;1;1;12680;1;3;0,04;1;0;121,6666667;1;30;0;1;1;0;1;1;1;2;3;2_Comprobación;0;1;0;1;1;0,79200372;0,1;3,39
944;1;15;0;0;1845;2;1;0,04;0;2;30,41666667;3;46;0;3;1;0;1;0;1;1;5;1_Entrenamiento;0;0,786494487;0;0,5;0;0,821907892;0,05;3,24
282;3;18;0;1;1445;1;3;0,04;1;0;121,6666667;2;49;1;2;1;1;1;0;1;1;2;1_Entrenamiento;1;0,71043887;1;0,6;1;0,601541712;0,06;3,27
52;2;12;0;1;1262;2;2;0,03;1;0;60,83333333;2;25;0;2;1;0;1;0;1;1;2;2_Comprobación;1;0,898731658;1;1;1;0,810756287;0,1;3,39
484;2;12;1;1;1163;3;2;0,04;1;0;121,6666667;4;44;0;2;1;0;1;1;1;1;3;2_Comprobación;1;0,967302448;1;0,8;1;0,932364761;0,08;3,33
558;1;24;0;0;3552;2;3;0,03;1;0;121,6666667;2;27;1;2;1;0;1;0;1;2;4;2_Comprobación;0;0,668481572;0;0,666666667;0;0,750016551;0,066666667;3,29
558;1;24;0;0;3552;2;3;0,03;1;0;121,6666667;2;27;1;2;1;0;1;0;1;2;4;1_Entrenamiento;0;0,668481572;0;0,666666667;0;0,750016551;0,066666667;3,29
127;3;12;0;1;639;2;2;0,04;1;0;60,83333333;2;30;0;2;1;0;1;0;1;2;2;2_Comprobación;1;0,548895991;1;0,612903226;1;0,500934349;0,061290323;3,273870968
127;3;12;0;1;639;2;2;0,04;1;0;60,83333333;2;30;0;2;1;0;1;0;1;2;2;2_Comprobación;1;0,548895991;1;0,612903226;1;0,500934349;0,061290323;3,273870968
32;3;18;0;1;5866;3;2;0,02;1;0;60,83333333;2;30;0;2;2;0;1;1;1;1;2;2_Comprobación;1;0,659051837;0;0,666666667;1;0,592600693;0,066666667;3,29
25;1;6;0;0;1374;2;2;0,01;1;0;60,83333333;4;36;1;2;1;1;1;1;1;1;2;2_Comprobación;1;0,839652338;0;0,571428571;1;0,518655087;0,057142857;3,261428571
34;3;12;0;0;1474;2;1;0,04;0;0;30,41666667;3;33;1;2;1;0;1;1;1;1;5;1_Entrenamiento;0;0,659126552;1;0,714285714;0;0,81997012;0,071428571;3,304285714
776;2;36;1;1;3535;2;3;0,04;1;0;121,6666667;2;37;0;2;2;0;1;1;1;1;3;1_Entrenamiento;1;0,854846439;1;1;1;0,802448481;0,1;3,39
748;2;21;0;1;5248;1;2;0,01;1;0;91,25;2;26;0;2;1;0;1;0;1;1;2;1_Entrenamiento;1;0,899045546;0;0,5;1;0,900994043;0,05;3,24
622;2;48;0;0;3914;1;2;0,04;1;0;60,83333333;4;38;1;2;1;0;1;0;1;2;2;2_Comprobación;1;0,763967276;0;1;1;0,604268415;0,1;3,39
622;2;48;0;0;3914;1;2;0,04;1;0;60,83333333;4;38;1;2;1;0;1;0;1;2;2;1_Entrenamiento;1;0,763967276;0;1;1;0,604268415;0,1;3,39
755;1;24;0;1;1285;1;3;0,04;0;0;121,6666667;1;32;0;3;1;0;1;0;1;2;5;1_Entrenamiento;0;0,761005305;1;0,666666667;0;0,705435642;0,066666667;3,29
755;1;24;0;1;1285;1;3;0,04;0;0;121,6666667;1;32;0;3;1;0;1;0;1;2;5;1_Entrenamiento;0;0,761005305;1;0,666666667;0;0,705435642;0,066666667;3,29
953;2;36;0;0;10974;2;1;0,04;0;0;60,83333333;2;26;0;2;2;0;1;1;1;2;5;2_Comprobación;0;0,755866135;0;1;0;0,694238095;0,1;3,39
953;2;36;0;0;10974;2;1;0,04;0;0;60,83333333;2;26;0;2;2;0;1;1;1;2;5;2_Comprobación;0;0,755866135;0;1;0;0,694238095;0,1;3,39
145;3;48;0;0;3566;3;3;0,04;1;0;60,83333333;2;30;0;2;1;0;1;0;1;1;2;1_Entrenamiento;0;0,765832033;0;0,666666667;0;0,587979254;0,066666667;3,29
196;2;6;1;1;1382;2;2;0,01;0;0;30,41666667;2;28;0;2;2;0;1;1;1;1;1;1_Entrenamiento;1;0,953179116;1;1;1;0,91043424;0,1;3,39
929;1;12;1;1;1344;2;2;0,04;1;0;60,83333333;4;43;0;2;2;1;2;0;1;1;3;2_Comprobación;1;0,846243537;1;0,625;1;0,60662791;0,0625;3,2775
474;3;18;1;1;1245;2;2;0,04;0;0;60,83333333;2;33;0;2;1;0;1;0;1;2;1;1_Entrenamiento;1;0,542376498;0;0,545454545;0;0,512186914;0,054545455;3,253636364
474;3;18;1;1;1245;2;2;0,04;0;0;60,83333333;2;33;0;2;1;0;1;0;1;2;1;1_Entrenamiento;1;0,542376498;0;0,545454545;0;0,512186914;0,054545455;3,253636364
343;3;18;0;0;4439;2;3;0,01;1;1;30,41666667;4;33;1;2;1;0;1;1;1;1;2;1_Entrenamiento;0;0,539774486;1;1;1;0,58662598;0,1;3,39
227;1;12;0;0;7865;2;3;0,04;1;0;121,6666667;1;53;0;1;1;0;1;1;1;2;2;2_Comprobación;0;1;0;1;0;0,695986384;0,1;3,39
227;1;12;0;0;7865;2;3;0,04;1;0;121,6666667;1;53;0;1;1;0;1;1;1;2;2;1_Entrenamiento;0;1;0;1;0;0,695986384;0,1;3,39
844;2;18;0;0;3422;2;3;0,04;1;0;121,6666667;3;47;1;2;3;0;2;1;1;1;2;1_Entrenamiento;0;0,535410265;1;0,666666667;1;0,627552756;0,066666667;3,29
797;2;12;1;0;1258;2;1;0,02;0;0;121,6666667;3;22;0;3;2;1;1;0;1;1;1;2_Comprobación;1;0,804177146;1;0,833333333;1;0,765145131;0,083333333;3,34
952;3;24;0;1;4113;3;1;0,03;0;0;121,6666667;2;28;0;3;1;0;1;0;1;2;5;1_Entrenamiento;0;0,770397306;0;1;0;0,684841093;0,1;3,39
952;3;24;0;1;4113;3;1;0,03;0;0;121,6666667;2;28;0;3;1;0;1;0;1;2;5;1_Entrenamiento;0;0,770397306;0;1;0;0,684841093;0,1;3,39
108;1;24;0;0;7721;1;1;0,01;0;0;60,83333333;3;30;0;2;1;0;1;1;0;1;5;2_Comprobación;0;0,827927365;1;1;0;0,622394764;0,1;3,39
260;1;12;0;0;1657;2;2;0,02;1;0;60,83333333;4;27;0;2;1;0;1;0;1;1;2;1_Entrenamiento;1;0,680512444;1;0,625;1;0,570991924;0,0625;3,2775
243;2;12;1;0;1185;2;2;0,03;0;0;60,83333333;4;27;0;2;2;0;1;0;1;1;1;2_Comprobación;1;0,944167392;1;1;1;0,872025466;0,1;3,39
393;1;6;1;1;1957;2;3;0,01;0;0;121,6666667;2;31;0;2;1;0;1;0;1;1;1;1_Entrenamiento;1;0,860551858;1;0,538461538;1;0,731937204;0,053846154;3,251538462
657;2;48;0;1;10222;1;3;0,04;1;0;91,25;2;37;1;2;1;0;1;1;1;1;2;1_Entrenamiento;1;0,910705223;1;1;1;0,502104901;0,1;3,39
